timestamp,consumption_kWh
2024-08-01 00:00,0.0
2024-08-01 01:00,0.0
2024-08-01 02:00,0.0
2024-08-01 03:00,0.0
2024-08-01 04:00,0.0
2024-08-01 05:00,0.0
2024-08-01 06:00,1.793405701040818
2024-08-01 07:00,2.4086015477693445
2024-08-01 08:00,2.198174853660498
2024-08-01 09:00,2.496901165800006
2024-08-01 10:00,0.0
2024-08-01 11:00,0.0
2024-08-01 12:00,1.5260677231775652
2024-08-01 13:00,2.1507824333966905
2024-08-01 14:00,1.6028963704138632
2024-08-01 15:00,0.0
2024-08-01 16:00,0.0
2024-08-01 17:00,1.7198134304558632
2024-08-01 18:00,1.9412581948275551
2024-08-01 19:00,2.310515671279508
2024-08-01 20:00,2.4761252037989427
2024-08-01 21:00,0.0
2024-08-01 22:00,0.0
2024-08-01 23:00,0.0
2024-08-02 00:00,0.0
2024-08-02 01:00,0.0
2024-08-02 02:00,0.0
2024-08-02 03:00,0.0
2024-08-02 04:00,0.0
2024-08-02 05:00,0.0
2024-08-02 06:00,2.152410120796777
2024-08-02 07:00,1.6266501732510006
2024-08-02 08:00,1.632035503415605
2024-08-02 09:00,2.106373452383337
2024-08-02 10:00,0.0
2024-08-02 11:00,0.0
2024-08-02 12:00,1.3581657186524536
2024-08-02 13:00,1.165711169697092
2024-08-02 14:00,1.5319332364611649
2024-08-02 15:00,0.0
2024-08-02 16:00,0.0
2024-08-02 17:00,1.4308584874811223
2024-08-02 18:00,1.4444621806839852
2024-08-02 19:00,1.350411626574865
2024-08-02 20:00,1.0631397844545427
2024-08-02 21:00,0.0
2024-08-02 22:00,0.0
2024-08-02 23:00,0.0
2024-08-03 00:00,0.0
2024-08-03 01:00,0.0
2024-08-03 02:00,0.0
2024-08-03 03:00,0.0
2024-08-03 04:00,0.0
2024-08-03 05:00,0.0
2024-08-03 06:00,1.0268109021001206
2024-08-03 07:00,2.4815835846040475
2024-08-03 08:00,1.6416597006037934
2024-08-03 09:00,1.5764899707395226
2024-08-03 10:00,0.0
2024-08-03 11:00,0.0
2024-08-03 12:00,2.019470924039605
2024-08-03 13:00,1.3273808317975964
2024-08-03 14:00,2.4249417759253378
2024-08-03 15:00,0.0
2024-08-03 16:00,0.0
2024-08-03 17:00,2.179517521623328
2024-08-03 18:00,1.134116503468389
2024-08-03 19:00,1.6263711636773923
2024-08-03 20:00,2.3186774613432477
2024-08-03 21:00,0.0
2024-08-03 22:00,0.0
2024-08-03 23:00,0.0
2024-08-04 00:00,0.0
2024-08-04 01:00,0.0
2024-08-04 02:00,0.0
2024-08-04 03:00,0.0
2024-08-04 04:00,0.0
2024-08-04 05:00,0.0
2024-08-04 06:00,2.4170980334371155
2024-08-04 07:00,1.7011022668748046
2024-08-04 08:00,1.9201170838160613
2024-08-04 09:00,1.2505509191381128
2024-08-04 10:00,0.0
2024-08-04 11:00,0.0
2024-08-04 12:00,2.4867529392054646
2024-08-04 13:00,1.3475075520751651
2024-08-04 14:00,2.4140976612026885
2024-08-04 15:00,0.0
2024-08-04 16:00,0.0
2024-08-04 17:00,1.974469973488553
2024-08-04 18:00,1.9116051923182888
2024-08-04 19:00,1.769032766524763
2024-08-04 20:00,1.346004717576638
2024-08-04 21:00,0.0
2024-08-04 22:00,0.0
2024-08-04 23:00,0.0
2024-08-05 00:00,0.0
2024-08-05 01:00,0.0
2024-08-05 02:00,0.0
2024-08-05 03:00,0.0
2024-08-05 04:00,0.0
2024-08-05 05:00,0.0
2024-08-05 06:00,1.2647920480082624
2024-08-05 07:00,1.330729313605263
2024-08-05 08:00,1.2796573932163815
2024-08-05 09:00,2.16937671035013
2024-08-05 10:00,0.0
2024-08-05 11:00,0.0
2024-08-05 12:00,1.5251878887500951
2024-08-05 13:00,1.0867640148450946
2024-08-05 14:00,2.453653945211217
2024-08-05 15:00,0.0
2024-08-05 16:00,0.0
2024-08-05 17:00,2.3256788274451385
2024-08-05 18:00,2.3916284247928195
2024-08-05 19:00,2.492361733969653
2024-08-05 20:00,1.260842873829231
2024-08-05 21:00,0.0
2024-08-05 22:00,0.0
2024-08-05 23:00,0.0
2024-08-06 00:00,0.0
2024-08-06 01:00,0.0
2024-08-06 02:00,0.0
2024-08-06 03:00,0.0
2024-08-06 04:00,0.0
2024-08-06 05:00,0.0
2024-08-06 06:00,1.594363028353988
2024-08-06 07:00,2.137357713556137
2024-08-06 08:00,2.0440309270806885
2024-08-06 09:00,1.2308438595097826
2024-08-06 10:00,0.0
2024-08-06 11:00,0.0
2024-08-06 12:00,2.2237496874859266
2024-08-06 13:00,1.336660857754991
2024-08-06 14:00,1.335726422233935
2024-08-06 15:00,0.0
2024-08-06 16:00,0.0
2024-08-06 17:00,1.8054616343401204
2024-08-06 18:00,1.8894099022625548
2024-08-06 19:00,1.8701293117567168
2024-08-06 20:00,1.1372302560966323
2024-08-06 21:00,0.0
2024-08-06 22:00,0.0
2024-08-06 23:00,0.0
2024-08-07 00:00,0.0
2024-08-07 01:00,0.0
2024-08-07 02:00,0.0
2024-08-07 03:00,0.0
2024-08-07 04:00,0.0
2024-08-07 05:00,0.0
2024-08-07 06:00,2.3161912939455704
2024-08-07 07:00,1.3984000638830592
2024-08-07 08:00,1.1942723819242065
2024-08-07 09:00,2.3331221198034657
2024-08-07 10:00,0.0
2024-08-07 11:00,0.0
2024-08-07 12:00,2.43347724734463
2024-08-07 13:00,2.293191425898176
2024-08-07 14:00,2.214274112087317
2024-08-07 15:00,0.0
2024-08-07 16:00,0.0
2024-08-07 17:00,1.9828629709585328
2024-08-07 18:00,1.8262860559137089
2024-08-07 19:00,1.1304801398671152
2024-08-07 20:00,1.612679819606048
2024-08-07 21:00,0.0
2024-08-07 22:00,0.0
2024-08-07 23:00,0.0
2024-08-08 00:00,0.0
2024-08-08 01:00,0.0
2024-08-08 02:00,0.0
2024-08-08 03:00,0.0
2024-08-08 04:00,0.0
2024-08-08 05:00,0.0
2024-08-08 06:00,1.559032775518471
2024-08-08 07:00,1.3896306756404893
2024-08-08 08:00,2.085130170532877
2024-08-08 09:00,1.743813602618156
2024-08-08 10:00,0.0
2024-08-08 11:00,0.0
2024-08-08 12:00,1.121569323861472
2024-08-08 13:00,1.3302748029247171
2024-08-08 14:00,2.0248881454893937
2024-08-08 15:00,0.0
2024-08-08 16:00,0.0
2024-08-08 17:00,1.1141962892354502
2024-08-08 18:00,2.276810371073153
2024-08-08 19:00,1.7427197905209617
2024-08-08 20:00,1.720879865989972
2024-08-08 21:00,0.0
2024-08-08 22:00,0.0
2024-08-08 23:00,0.0
2024-08-09 00:00,0.0
2024-08-09 01:00,0.0
2024-08-09 02:00,0.0
2024-08-09 03:00,0.0
2024-08-09 04:00,0.0
2024-08-09 05:00,0.0
2024-08-09 06:00,1.8886116769892765
2024-08-09 07:00,2.237021448887724
2024-08-09 08:00,1.5217138118532896
2024-08-09 09:00,2.017024228838596
2024-08-09 10:00,0.0
2024-08-09 11:00,0.0
